,x,y,z,U3
0,-0.100000001,-0.100000001,0.899999976,0.000252785
1,-0.100000001,0.100000001,0.899999976,0.000240238
2,0.100000001,0.100000001,0.899999976,0.000177737
3,0.100000001,-0.100000001,0.899999976,0.000415744
4,-0.100000001,-0.097260274,0.899999976,0.000280469
5,-0.100000001,-0.0945205465,0.899999976,0.000310353
6,-0.100000001,-0.091780819,0.899999976,0.000343574
7,-0.100000001,-0.089041099,0.899999976,0.000377906
8,-0.100000001,-0.0863013715,0.899999976,0.00041511
9,-0.100000001,-0.083561644,0.899999976,0.000454194
10,-0.100000001,-0.0808219165,0.899999976,0.000496041
11,-0.100000001,-0.078082189,0.899999976,0.00054129
12,-0.100000001,-0.0753424689,0.899999976,0.000588114
13,-0.100000001,-0.0726027414,0.899999976,0.000642113
14,-0.100000001,-0.0698630139,0.899999976,0.000695202
15,-0.100000001,-0.0671232864,0.899999976,0.000761043
16,-0.100000001,-0.0643835589,0.899999976,0.000822589
17,-0.100000001,-0.0616438352,0.899999976,0.000900744
18,-0.100000001,-0.0589041114,0.899999976,0.00098423
19,-0.100000001,-0.0561643839,0.899999976,0.00107727
20,-0.100000001,-0.0534246564,0.899999976,0.00118736
21,-0.100000001,-0.0506849326,0.899999976,0.00129732
22,-0.100000001,-0.0479452051,0.899999976,0.0014301
23,-0.100000001,-0.0452054776,0.899999976,0.0015594
24,-0.100000001,-0.0424657539,0.899999976,0.00168395
25,-0.100000001,-0.0397260264,0.899999976,0.0018204
26,-0.100000001,-0.0369863026,0.899999976,0.00191696
27,-0.100000001,-0.0342465751,0.899999976,0.00199612
28,-0.100000001,-0.0315068476,0.899999976,0.00205981
29,-0.100000001,-0.0287671238,0.899999976,0.00221425
30,-0.100000001,-0.0260273982,0.899999976,0.00228689
31,-0.100000001,-0.0232876707,0.899999976,0.0023653
32,-0.100000001,-0.0205479451,0.899999976,0.00236563
33,-0.100000001,-0.0178082194,0.899999976,0.00235782
34,-0.100000001,-0.0150684929,0.899999976,0.00227574
35,-0.100000001,-0.0123287672,0.899999976,0.00220399
36,-0.100000001,-0.00958904065,0.899999976,0.00203304
37,-0.100000001,-0.00684931502,0.899999976,0.00201789
