, x , y , z , U3
0,-0.1,-0.1,0.9,1.86540635924e-05
1,-0.1,0.1,0.9,5.33215782786e-05
2,0.1,0.1,0.9,3.47945538626e-05
3,0.1,-0.1,0.9,9.27293758603e-05
4,-0.0972603,-0.1,0.9,1.94078179549e-05
5,-0.0945205,-0.1,0.9,1.98917799442e-05
6,-0.0917808,-0.1,0.9,2.07545661457e-05
7,-0.0890411,-0.1,0.9,2.1192745393e-05
8,-0.0863014,-0.1,0.9,2.20036547798e-05
9,-0.0835616,-0.1,0.9,2.28451982486e-05
10,-0.0808219,-0.1,0.9,2.33799130043e-05
11,-0.0780822,-0.1,0.9,2.42740943819e-05
12,-0.0753425,-0.1,0.9,2.48892022625e-05
13,-0.0726027,-0.1,0.9,2.55865184447e-05
14,-0.069863,-0.1,0.9,2.65030359672e-05
15,-0.0671233,-0.1,0.9,2.70429509359e-05
16,-0.0643836,-0.1,0.9,2.8070257178e-05
17,-0.0616438,-0.1,0.9,2.8598951593e-05
18,-0.0589041,-0.1,0.9,2.98714067726e-05
19,-0.0561644,-0.1,0.9,3.01736917743e-05
20,-0.0534247,-0.1,0.9,3.18034908774e-05
21,-0.0506849,-0.1,0.9,3.21360261457e-05
22,-0.0479452,-0.1,0.9,3.3764997634e-05
23,-0.0452055,-0.1,0.9,3.44270446668e-05
24,-0.0424658,-0.1,0.9,3.58636293646e-05
25,-0.039726,-0.1,0.9,3.70448640176e-05
26,-0.0369863,-0.1,0.9,3.87057339565e-05
27,-0.0342466,-0.1,0.9,4.02021980578e-05
28,-0.0315068,-0.1,0.9,4.20232147669e-05
29,-0.0287671,-0.1,0.9,4.44349008538e-05
30,-0.0260274,-0.1,0.9,4.66601621847e-05
31,-0.0232877,-0.1,0.9,5.00078789551e-05
32,-0.0205479,-0.1,0.9,5.31853092976e-05
33,-0.0178082,-0.1,0.9,5.76774544762e-05
34,-0.0150685,-0.1,0.9,6.16792545669e-05
35,-0.0123288,-0.1,0.9,6.74881130295e-05
36,-0.00958904,-0.1,0.9,7.33254382296e-05
37,-0.00684932,-0.1,0.9,8.05121184559e-05
38,-0.00410959,-0.1,0.9,8.8346161562e-05
39,-0.00136986,-0.1,0.9,9.73017473507e-05
40,0.00136986,-0.1,0.9,0.000107493693712
41,0.00410959,-0.1,0.9,0.000117533582723
42,0.00684932,-0.1,0.9,0.000130520412735
43,0.00958904,-0.1,0.9,0.000142894428321
44,0.0123288,-0.1,0.9,0.000157002722819
45,0.0150685,-0.1,0.9,0.00017081005221
46,0.0178082,-0.1,0.9,0.000186699783633
47,0.0205479,-0.1,0.9,0.000202003638294
48,0.0232877,-0.1,0.9,0.000217430252336
49,0.0260274,-0.1,0.9,0.000233679337403
50,0.0287671,-0.1,0.9,0.000248258916492
51,0.0315068,-0.1,0.9,0.000262317803589
52,0.0342466,-0.1,0.9,0.000275902617289
53,0.0369863,-0.1,0.9,0.000286972783332
54,0.039726,-0.1,0.9,0.000296966151169
55,0.0424658,-0.1,0.9,0.000304444527136
56,0.0452055,-0.1,0.9,0.000309499610783
57,0.0479452,-0.1,0.9,0.00031281782469
58,0.0506849,-0.1,0.9,0.000312439661359
59,0.0534247,-0.1,0.9,0.000309895200677
60,0.0561644,-0.1,0.9,0.00030557430308
61,0.0589041,-0.1,0.9,0.00029778590958
62,0.0616438,-0.1,0.9,0.000289192261754
63,0.0643836,-0.1,0.9,0.000276711118762
64,0.0671233,-0.1,0.9,0.00026443807692
65,0.069863,-0.1,0.9,0.000250011049391
66,0.0726027,-0.1,0.9,0.000234188228422
67,0.0753425,-0.1,0.9,0.000219088483813
68,0.0780822,-0.1,0.9,0.000202565434528
69,0.0808219,-0.1,0.9,0.000187317047034
70,0.0835616,-0.1,0.9,0.000171006588501
71,0.0863014,-0.1,0.9,0.000156448635062
72,0.0890411,-0.1,0.9,0.000141417028296
73,0.0917808,-0.1,0.9,0.000128542305817
74,0.0945205,-0.1,0.9,0.000115183186098
75,0.0972603,-0.1,0.9,0.000103802889643
76,-0.1,0.0972603,0.9,5.65179299348e-05
77,-0.1,0.0945205,0.9,6.11020743353e-05
78,-0.1,0.0917808,0.9,6.60952099345e-05
79,-0.1,0.0890411,0.9,7.10131043327e-05
80,-0.1,0.0863014,0.9,7.72355505805e-05
81,-0.1,0.0835616,0.9,8.47269759345e-05
82,-0.1,0.0808219,0.9,9.1513284472e-05
83,-0.1,0.0780822,0.9,0.000101691230063
84,-0.1,0.0753425,0.9,0.000111343207905
85,-0.1,0.0726027,0.9,0.000122930186505
86,-0.1,0.069863,0.9,0.000136321301147
87,-0.1,0.0671233,0.9,0.000151230512856
88,-0.1,0.0643836,0.9,0.000168756917919
89,-0.1,0.0616438,0.9,0.000187610005251
90,-0.1,0.0589041,0.9,0.000210102373456
91,-0.1,0.0561644,0.9,0.000234601353543
92,-0.1,0.0534247,0.9,0.000263435119382
93,-0.1,0.0506849,0.9,0.000294271778511
94,-0.1,0.0479452,0.9,0.000331002808363
95,-0.1,0.0452055,0.9,0.000368350079524
96,-0.1,0.0424658,0.9,0.000412149556941
97,-0.1,0.039726,0.9,0.000457082763177
98,-0.1,0.0369863,0.9,0.000506450544737
99,-0.1,0.0342466,0.9,0.000556138434592
100,-0.1,0.0315068,0.9,0.000610432279253
101,-0.1,0.0287671,0.9,0.000659613416039
102,-0.1,0.0260274,0.9,0.000709959518249
103,-0.1,0.0232877,0.9,0.000760646155356
104,-0.1,0.0205479,0.9,0.000797894861359
105,-0.1,0.0178082,0.9,0.000832052529619
106,-0.1,0.0150685,0.9,0.000869342139341
107,-0.1,0.0123288,0.9,0.000891915312037
108,-0.1,0.00958904,0.9,0.000894418762545
109,-0.1,0.00684932,0.9,0.00089445614433
110,-0.1,0.00410959,0.9,0.000874482113893
111,-0.1,0.00136986,0.9,0.000842801376321
112,-0.1,-0.00136986,0.9,0.000800431839211
113,-0.1,-0.00410959,0.9,0.000769523420443
114,-0.1,-0.00684932,0.9,0.000725346386052
115,-0.1,-0.00958904,0.9,0.000670729150392
116,-0.1,-0.0123288,0.9,0.000626601787429
117,-0.1,-0.0150685,0.9,0.000573281667532
118,-0.1,-0.0178082,0.9,0.000519855162648
119,-0.1,-0.0205479,0.9,0.000470086254752
120,-0.1,-0.0232877,0.9,0.000422585091145
121,-0.1,-0.0260274,0.9,0.000376053903436
122,-0.1,-0.0287671,0.9,0.000335005135316
123,-0.1,-0.0315068,0.9,0.000295547441646
124,-0.1,-0.0342466,0.9,0.000260889225405
125,-0.1,-0.0369863,0.9,0.000228670285011
126,-0.1,-0.039726,0.9,0.00020039183368
127,-0.1,-0.0424658,0.9,0.00017522782123
128,-0.1,-0.0452055,0.9,0.000152725516639
129,-0.1,-0.0479452,0.9,0.000133927188008
130,-0.1,-0.0506849,0.9,0.000116365862968
131,-0.1,-0.0534247,0.9,0.000102477369459
132,-0.1,-0.0561644,0.9,8.90690925191e-05
133,-0.1,-0.0589041,0.9,7.86477321993e-05
134,-0.1,-0.0616438,0.9,6.92698494566e-05
135,-0.1,-0.0643836,0.9,6.10520822375e-05
136,-0.1,-0.0671233,0.9,5.43372040602e-05
137,-0.1,-0.069863,0.9,4.84421687248e-05
138,-0.1,-0.0726027,0.9,4.33688053422e-05
139,-0.1,-0.0753425,0.9,3.91851132395e-05
140,-0.1,-0.0780822,0.9,3.54786485808e-05
141,-0.1,-0.0808219,0.9,3.21466692366e-05
142,-0.1,-0.0835616,0.9,2.94041420052e-05
143,-0.1,-0.0863014,0.9,2.70495230826e-05
144,-0.1,-0.0890411,0.9,2.47350986648e-05
145,-0.1,-0.0917808,0.9,2.31706460498e-05
146,-0.1,-0.0945205,0.9,2.13535908374e-05
147,-0.1,-0.0972603,0.9,2.00369565184e-05
148,0.0972603,0.1,0.9,3.70769725321e-05
149,0.0945205,0.1,0.9,3.91647611186e-05
150,0.0917808,0.1,0.9,4.18690565043e-05
151,0.0890411,0.1,0.9,4.42775183682e-05
152,0.0863014,0.1,0.9,4.74967990176e-05
153,0.0835616,0.1,0.9,5.06289766254e-05
154,0.0808219,0.1,0.9,5.43542495111e-05
155,0.0780822,0.1,0.9,5.86476709508e-05
156,0.0753425,0.1,0.9,6.30861303499e-05
157,0.0726027,0.1,0.9,6.83096632154e-05
158,0.069863,0.1,0.9,7.42114922488e-05
159,0.0671233,0.1,0.9,8.06545460729e-05
160,0.0643836,0.1,0.9,8.88004986945e-05
161,0.0616438,0.1,0.9,9.73246753911e-05
162,0.0589041,0.1,0.9,0.000108587446387
163,0.0561644,0.1,0.9,0.000121203706074
164,0.0534247,0.1,0.9,0.000137042857099
165,0.0506849,0.1,0.9,0.000154833536995
166,0.0479452,0.1,0.9,0.000176064623021
167,0.0452055,0.1,0.9,0.00020053583773
168,0.0424658,0.1,0.9,0.000230552637657
169,0.039726,0.1,0.9,0.000263081970538
170,0.0369863,0.1,0.9,0.000301842892307
171,0.0342466,0.1,0.9,0.000344397366772
172,0.0315068,0.1,0.9,0.000393477792762
173,0.0287671,0.1,0.9,0.000448844689522
174,0.0260274,0.1,0.9,0.000508346128682
175,0.0232877,0.1,0.9,0.000576720282235
176,0.0205479,0.1,0.9,0.000646421165435
177,0.0178082,0.1,0.9,0.00072506776546
178,0.0150685,0.1,0.9,0.000804940627037
179,0.0123288,0.1,0.9,0.000894347812581
180,0.00958904,0.1,0.9,0.000972639777413
181,0.00684932,0.1,0.9,0.00105152857568
182,0.00410959,0.1,0.9,0.00113149642899
183,0.00136986,0.1,0.9,0.00117659031154
184,-0.00136986,0.1,0.9,0.00122219955547
185,-0.00410959,0.1,0.9,0.00131915822793
186,-0.00684932,0.1,0.9,0.00134402944321
187,-0.00958904,0.1,0.9,0.00131829937737
188,-0.0123288,0.1,0.9,0.00133199009605
189,-0.0150685,0.1,0.9,0.00131207350176
190,-0.0178082,0.1,0.9,0.00124263773959
191,-0.0205479,0.1,0.9,0.00119590986674
192,-0.0232877,0.1,0.9,0.00115618101656
193,-0.0260274,0.1,0.9,0.00106823944595
194,-0.0287671,0.1,0.9,0.000993721828798
195,-0.0315068,0.1,0.9,0.000912647286739
196,-0.0342466,0.1,0.9,0.000832925551908
197,-0.0369863,0.1,0.9,0.000749984535783
198,-0.039726,0.1,0.9,0.000674756054265
