,x,y,z,U3
0,-0.100000001,-0.100000001,0.899999976,0.000391568
1,-0.100000001,0.100000001,0.899999976,0.000539598
2,0.100000001,0.100000001,0.899999976,0.000722165
3,0.100000001,-0.100000001,0.899999976,0.000460531
4,-0.100000001,-0.097260274,0.899999976,0.000443591
5,-0.100000001,-0.0945205465,0.899999976,0.000507746
6,-0.100000001,-0.091780819,0.899999976,0.000583866
7,-0.100000001,-0.089041099,0.899999976,0.000672269
8,-0.100000001,-0.0863013715,0.899999976,0.000778945
9,-0.100000001,-0.083561644,0.899999976,0.000899441
10,-0.100000001,-0.0808219165,0.899999976,0.00104869
11,-0.100000001,-0.078082189,0.899999976,0.00121173
12,-0.100000001,-0.0753424689,0.899999976,0.00140691
13,-0.100000001,-0.0726027414,0.899999976,0.00162316
14,-0.100000001,-0.0698630139,0.899999976,0.00186668
15,-0.100000001,-0.0671232864,0.899999976,0.00213897
16,-0.100000001,-0.0643835589,0.899999976,0.00243155
17,-0.100000001,-0.0616438352,0.899999976,0.00227773
18,-0.100000001,-0.0589041114,0.899999976,0.000706085
19,-0.100000001,-0.0561643839,0.899999976,-0.000661567
20,-0.100000001,-0.0534246564,0.899999976,-0.00179314
21,-0.100000001,-0.0506849326,0.899999976,-0.00279001
22,-0.100000001,-0.0479452051,0.899999976,-0.0035317
23,-0.100000001,-0.0452054776,0.899999976,-0.00410802
24,-0.100000001,-0.0424657539,0.899999976,-0.00449333
25,-0.100000001,-0.0397260264,0.899999976,-0.00464118
26,-0.100000001,-0.0369863026,0.899999976,-0.00454819
27,-0.100000001,-0.0342465751,0.899999976,-0.0042237
28,-0.100000001,-0.0315068476,0.899999976,-0.00364701
29,-0.100000001,-0.0287671238,0.899999976,-0.00297395
30,-0.100000001,-0.0260273982,0.899999976,-0.0016529
31,-0.100000001,-0.0232876707,0.899999976,-0.00169188
32,-0.100000001,-0.0205479451,0.899999976,-0.00263591
33,-0.100000001,-0.0178082194,0.899999976,-0.00347143
34,-0.100000001,-0.0150684929,0.899999976,-0.00436542
35,-0.100000001,-0.0123287672,0.899999976,-0.00437368
36,-0.100000001,-0.00958904065,0.899999976,-0.00430838
37,-0.100000001,-0.00684931502,0.899999976,-0.00414041
38,-0.100000001,-0.00410958892,0.899999976,-0.00392054
39,-0.100000001,-0.00136986305,0.899999976,-0.00343146
40,-0.100000001,0.00136986305,0.899999976,-0.00276838
41,-0.100000001,0.00410958892,0.899999976,-0.00183604
42,-0.100000001,0.00684931502,0.899999976,-0.00071245
43,-0.100000001,0.00958904065,0.899999976,0.000832069
44,-0.100000001,0.0123287672,0.899999976,0.00263457
45,-0.100000001,0.0150684929,0.899999976,0.00443144
46,-0.100000001,0.0178082194,0.899999976,0.00527112
47,-0.100000001,0.0205479451,0.899999976,0.0038272
48,-0.100000001,0.0232876707,0.899999976,0.00258448
49,-0.100000001,0.0260273982,0.899999976,0.00150621
50,-0.100000001,0.0287671238,0.899999976,0.000586101
51,-0.100000001,0.0315068476,0.899999976,-0.000183383
52,-0.100000001,0.0342465751,0.899999976,-0.000763766
53,-0.100000001,0.0369863026,0.899999976,-0.0011385
54,-0.100000001,0.0397260264,0.899999976,-0.00132005
55,-0.100000001,0.0424657539,0.899999976,-0.00132196
56,-0.100000001,0.0452054776,0.899999976,-0.00118835
57,-0.100000001,0.0479452051,0.899999976,-0.000854749
58,-0.100000001,0.0506849326,0.899999976,-0.000386369
59,-0.100000001,0.0534246564,0.899999976,0.000338246
60,-0.100000001,0.0561643839,0.899999976,0.00123566
61,-0.100000001,0.0589041114,0.899999976,0.00235201
62,-0.100000001,0.0616438352,0.899999976,0.00345767
63,-0.100000001,0.0643835589,0.899999976,0.00269071
64,-0.100000001,0.0671232864,0.899999976,0.00268114
65,-0.100000001,0.0698630139,0.899999976,0.00226125
66,-0.100000001,0.0726027414,0.899999976,0.00204927
67,-0.100000001,0.0753424689,0.899999976,0.00177347
68,-0.100000001,0.078082189,0.899999976,0.00155233
69,-0.100000001,0.0808219165,0.899999976,0.00135577
70,-0.100000001,0.083561644,0.899999976,0.0011807
71,-0.100000001,0.0863013715,0.899999976,0.00103251
72,-0.100000001,0.089041099,0.899999976,0.000905874
73,-0.100000001,0.091780819,0.899999976,0.000793917
74,-0.100000001,0.0945205465,0.899999976,0.000697781
75,-0.100000001,0.097260274,0.899999976,0.00061214
76,-0.097260274,0.100000001,0.899999976,0.000589739
77,-0.0945205465,0.100000001,0.899999976,0.000647456
78,-0.091780819,0.100000001,0.899999976,0.000706362
79,-0.089041099,0.100000001,0.899999976,0.000773544
80,-0.0863013715,0.100000001,0.899999976,0.000844143
81,-0.083561644,0.100000001,0.899999976,0.000923331
82,-0.0808219165,0.100000001,0.899999976,0.00101388
83,-0.078082189,0.100000001,0.899999976,0.00111039
84,-0.0753424689,0.100000001,0.899999976,0.00122931
85,-0.0726027414,0.100000001,0.899999976,0.00136535
86,-0.0698630139,0.100000001,0.899999976,0.0015249
87,-0.0671232864,0.100000001,0.899999976,0.00172026
88,-0.0643835589,0.100000001,0.899999976,0.00193924
89,-0.0616438352,0.100000001,0.899999976,0.00225696
90,-0.0589041114,0.100000001,0.899999976,0.00243119
91,-0.0561643839,0.100000001,0.899999976,0.00307546
92,-0.0534246564,0.100000001,0.899999976,0.00187091
93,-0.0506849326,0.100000001,0.899999976,0.00026296
94,-0.0479452051,0.100000001,0.899999976,-0.00115216
95,-0.0452054776,0.100000001,0.899999976,-0.00240488
96,-0.0424657539,0.100000001,0.899999976,-0.00340889
97,-0.0397260264,0.100000001,0.899999976,-0.00429735
98,-0.0369863026,0.100000001,0.899999976,-0.00492615
99,-0.0342465751,0.100000001,0.899999976,-0.00536916
100,-0.0315068476,0.100000001,0.899999976,-0.00561775
101,-0.0287671238,0.100000001,0.899999976,-0.00563724
102,-0.0260273982,0.100000001,0.899999976,-0.0054076
103,-0.0232876707,0.100000001,0.899999976,-0.00529959
104,-0.0205479451,0.100000001,0.899999976,-0.00471888
105,-0.0178082194,0.100000001,0.899999976,-0.00421286
106,-0.0150684929,0.100000001,0.899999976,-0.00334607
107,-0.0123287672,0.100000001,0.899999976,-0.00203519
108,-0.00958904065,0.100000001,0.899999976,-0.000369297
109,-0.00684931502,0.100000001,0.899999976,-0.00123722
110,-0.00410958892,0.100000001,0.899999976,-0.00287473
111,-0.00136986305,0.100000001,0.899999976,-0.00400897
112,0.00136986305,0.100000001,0.899999976,-0.00488476
113,0.00410958892,0.100000001,0.899999976,-0.00554545
114,0.00684931502,0.100000001,0.899999976,-0.00590694
115,0.00958904065,0.100000001,0.899999976,-0.00603974
116,0.0123287672,0.100000001,0.899999976,-0.0059647499999999996
117,0.0150684929,0.100000001,0.899999976,-0.00566402
118,0.0178082194,0.100000001,0.899999976,-0.00516141
119,0.0205479451,0.100000001,0.899999976,-0.00431784
120,0.0232876707,0.100000001,0.899999976,-0.00321608
121,0.0260273982,0.100000001,0.899999976,-0.00193048
122,0.0287671238,0.100000001,0.899999976,-0.000488794
123,0.0315068476,0.100000001,0.899999976,0.00146675
124,0.0342465751,0.100000001,0.899999976,0.00160739
125,0.0369863026,0.100000001,0.899999976,0.000702676
126,0.0397260264,0.100000001,0.899999976,0.000167837
127,0.0424657539,0.100000001,0.899999976,-0.000447416
128,0.0452054776,0.100000001,0.899999976,-0.000779714
129,0.0479452051,0.100000001,0.899999976,-0.000987297
130,0.0506849326,0.100000001,0.899999976,-0.000974228
131,0.0534246564,0.100000001,0.899999976,-0.000841327
132,0.0561643839,0.100000001,0.899999976,-0.000456178
133,0.0589041114,0.100000001,0.899999976,9.45776e-05
134,0.0616438352,0.100000001,0.899999976,0.000835307
135,0.0643835589,0.100000001,0.899999976,0.00175238
136,0.0671232864,0.100000001,0.899999976,0.00287627
137,0.0698630139,0.100000001,0.899999976,0.00303616
138,0.0726027414,0.100000001,0.899999976,0.00255961
139,0.0753424689,0.100000001,0.899999976,0.00234347
140,0.078082189,0.100000001,0.899999976,0.00205345
141,0.0808219165,0.100000001,0.899999976,0.00180298
