,x,y,z,U3
0,-0.100000001,-0.100000001,0.899999976,0.000910014
1,-0.100000001,0.100000001,0.899999976,0.000312897
2,0.100000001,0.100000001,0.899999976,0.00100743
3,0.100000001,-0.100000001,0.899999976,0.000279392
4,-0.100000001,-0.097260274,0.899999976,0.00102497
5,-0.100000001,-0.0945205465,0.899999976,0.0011543
6,-0.100000001,-0.091780819,0.899999976,0.00128114
7,-0.100000001,-0.089041099,0.899999976,0.00142902
8,-0.100000001,-0.0863013715,0.899999976,0.00155464
9,-0.100000001,-0.083561644,0.899999976,0.00171202
10,-0.100000001,-0.0808219165,0.899999976,0.00183995
11,-0.100000001,-0.078082189,0.899999976,0.00198678
12,-0.100000001,-0.0753424689,0.899999976,0.00209502
13,-0.100000001,-0.0726027414,0.899999976,0.00221952
14,-0.100000001,-0.0698630139,0.899999976,0.00227598
15,-0.100000001,-0.0671232864,0.899999976,0.00237438
16,-0.100000001,-0.0643835589,0.899999976,0.00244586
17,-0.100000001,-0.0616438352,0.899999976,0.00248751
18,-0.100000001,-0.0589041114,0.899999976,0.00264116
19,-0.100000001,-0.0561643839,0.899999976,0.00270791
20,-0.100000001,-0.0534246564,0.899999976,0.00301306
21,-0.100000001,-0.0506849326,0.899999976,0.0023108
22,-0.100000001,-0.0479452051,0.899999976,0.00103332
23,-0.100000001,-0.0452054776,0.899999976,-0.0001135
24,-0.100000001,-0.0424657539,0.899999976,-0.000940418
25,-0.100000001,-0.0397260264,0.899999976,-0.00159173
26,-0.100000001,-0.0369863026,0.899999976,-0.00206926
27,-0.100000001,-0.0342465751,0.899999976,-0.00228784
28,-0.100000001,-0.0315068476,0.899999976,-0.00230759
29,-0.100000001,-0.0287671238,0.899999976,-0.00212464
30,-0.100000001,-0.0260273982,0.899999976,-0.00166314
31,-0.100000001,-0.0232876707,0.899999976,-0.00106346
32,-0.100000001,-0.0205479451,0.899999976,-0.000151179
33,-0.100000001,-0.0178082194,0.899999976,0.000965234
34,-0.100000001,-0.0150684929,0.899999976,0.00228221
35,-0.100000001,-0.0123287672,0.899999976,0.00380349
36,-0.100000001,-0.00958904065,0.899999976,0.00402936
37,-0.100000001,-0.00684931502,0.899999976,0.00285039
38,-0.100000001,-0.00410958892,0.899999976,0.00133302
39,-0.100000001,-0.00136986305,0.899999976,-7.3196e-05
40,-0.100000001,0.00136986305,0.899999976,-0.00123633
41,-0.100000001,0.00410958892,0.899999976,-0.00231336
42,-0.100000001,0.00684931502,0.899999976,-0.00319264
43,-0.100000001,0.00958904065,0.899999976,-0.00394634
44,-0.100000001,0.0123287672,0.899999976,-0.0044624
45,-0.100000001,0.0150684929,0.899999976,-0.00475979
46,-0.100000001,0.0178082194,0.899999976,-0.00489881
47,-0.100000001,0.0205479451,0.899999976,-0.00484948
48,-0.100000001,0.0232876707,0.899999976,-0.00461691
49,-0.100000001,0.0260273982,0.899999976,-0.00418533
50,-0.100000001,0.0287671238,0.899999976,-0.00354294
51,-0.100000001,0.0315068476,0.899999976,-0.00270815
52,-0.100000001,0.0342465751,0.899999976,-0.00170462
53,-0.100000001,0.0369863026,0.899999976,-0.000569353
54,-0.100000001,0.0397260264,0.899999976,0.000721132
55,-0.100000001,0.0424657539,0.899999976,0.00213672
56,-0.100000001,0.0452054776,0.899999976,0.00244588
57,-0.100000001,0.0479452051,0.899999976,0.0021596
58,-0.100000001,0.0506849326,0.899999976,0.00195205
59,-0.100000001,0.0534246564,0.899999976,0.00172544
60,-0.100000001,0.0561643839,0.899999976,0.00153381
61,-0.100000001,0.0589041114,0.899999976,0.00135644
62,-0.100000001,0.0616438352,0.899999976,0.00120454
63,-0.100000001,0.0643835589,0.899999976,0.00107438
64,-0.100000001,0.0671232864,0.899999976,0.000961131
65,-0.100000001,0.0698630139,0.899999976,0.000865933
66,-0.100000001,0.0726027414,0.899999976,0.000780883
67,-0.100000001,0.0753424689,0.899999976,0.000708001
68,-0.100000001,0.078082189,0.899999976,0.00064361
69,-0.100000001,0.0808219165,0.899999976,0.000586992
70,-0.100000001,0.083561644,0.899999976,0.000537414
71,-0.100000001,0.0863013715,0.899999976,0.000491115
72,-0.100000001,0.089041099,0.899999976,0.000452119
73,-0.100000001,0.091780819,0.899999976,0.000412303
74,-0.100000001,0.0945205465,0.899999976,0.000377782
75,-0.100000001,0.097260274,0.899999976,0.000344752
76,-0.097260274,0.100000001,0.899999976,0.000347207
77,-0.0945205465,0.100000001,0.899999976,0.000385134
78,-0.091780819,0.100000001,0.899999976,0.000428263
79,-0.089041099,0.100000001,0.899999976,0.00047508
80,-0.0863013715,0.100000001,0.899999976,0.000529996
81,-0.083561644,0.100000001,0.899999976,0.00059155
82,-0.0808219165,0.100000001,0.899999976,0.000659638
83,-0.078082189,0.100000001,0.899999976,0.000741491
84,-0.0753424689,0.100000001,0.899999976,0.000829411
85,-0.0726027414,0.100000001,0.899999976,0.000934256
86,-0.0698630139,0.100000001,0.899999976,0.00105376
87,-0.0671232864,0.100000001,0.899999976,0.00119117
88,-0.0643835589,0.100000001,0.899999976,0.00133653
89,-0.0616438352,0.100000001,0.899999976,0.00151738
90,-0.0589041114,0.100000001,0.899999976,0.00166341
91,-0.0561643839,0.100000001,0.899999976,0.00190722
92,-0.0534246564,0.100000001,0.899999976,0.00205012
93,-0.0506849326,0.100000001,0.899999976,0.00224578
94,-0.0479452051,0.100000001,0.899999976,0.00249326
95,-0.0452054776,0.100000001,0.899999976,0.00266535
96,-0.0424657539,0.100000001,0.899999976,0.00273
97,-0.0397260264,0.100000001,0.899999976,0.00319197
98,-0.0369863026,0.100000001,0.899999976,0.00231299
99,-0.0342465751,0.100000001,0.899999976,0.00082018
100,-0.0315068476,0.100000001,0.899999976,-0.000394574
101,-0.0287671238,0.100000001,0.899999976,-0.00153625
102,-0.0260273982,0.100000001,0.899999976,-0.00250031
103,-0.0232876707,0.100000001,0.899999976,-0.00325795
104,-0.0205479451,0.100000001,0.899999976,-0.00376038
105,-0.0178082194,0.100000001,0.899999976,-0.0040879
106,-0.0150684929,0.100000001,0.899999976,-0.00422191
107,-0.0123287672,0.100000001,0.899999976,-0.00414307
108,-0.00958904065,0.100000001,0.899999976,-0.00387094
109,-0.00684931502,0.100000001,0.899999976,-0.0033681
110,-0.00410958892,0.100000001,0.899999976,-0.00263553
111,-0.00136986305,0.100000001,0.899999976,-0.00167025
112,0.00136986305,0.100000001,0.899999976,-0.000476387
113,0.00410958892,0.100000001,0.899999976,0.000729339
114,0.00684931502,0.100000001,0.899999976,0.00225484
115,0.00958904065,0.100000001,0.899999976,0.0033404
116,0.0123287672,0.100000001,0.899999976,0.00283959
117,0.0150684929,0.100000001,0.899999976,0.00281564
118,0.0178082194,0.100000001,0.899999976,0.00274937
119,0.0205479451,0.100000001,0.899999976,0.00265749
120,0.0232876707,0.100000001,0.899999976,0.00257511
121,0.0260273982,0.100000001,0.899999976,0.00251769
122,0.0287671238,0.100000001,0.899999976,0.00245556
123,0.0315068476,0.100000001,0.899999976,0.00240937
124,0.0342465751,0.100000001,0.899999976,0.00238374
125,0.0369863026,0.100000001,0.899999976,0.00234007
126,0.0397260264,0.100000001,0.899999976,0.00229903
127,0.0424657539,0.100000001,0.899999976,0.00223081
128,0.0452054776,0.100000001,0.899999976,0.00221022
129,0.0479452051,0.100000001,0.899999976,0.00218755
130,0.0506849326,0.100000001,0.899999976,0.00216955
131,0.0534246564,0.100000001,0.899999976,0.00216382
132,0.0561643839,0.100000001,0.899999976,0.00217596
133,0.0589041114,0.100000001,0.899999976,0.00217264
134,0.0616438352,0.100000001,0.899999976,0.00216678
135,0.0643835589,0.100000001,0.899999976,0.00215964
136,0.0671232864,0.100000001,0.899999976,0.00213007
137,0.0698630139,0.100000001,0.899999976,0.00209401
138,0.0726027414,0.100000001,0.899999976,0.00204156
139,0.0753424689,0.100000001,0.899999976,0.00198936
140,0.078082189,0.100000001,0.899999976,0.00189547
141,0.0808219165,0.100000001,0.899999976,0.00180635
142,0.083561644,0.100000001,0.899999976,0.00170668
143,0.0863013715,0.100000001,0.899999976,0.00160394
144,0.089041099,0.100000001,0.899999976,0.00148085
145,0.091780819,0.100000001,0.899999976,0.0013642
146,0.0945205465,0.100000001,0.899999976,0.00124344
147,0.097260274,0.100000001,0.899999976,0.00112198
148,0.097260274,-0.100000001,0.899999976,0.000307891
149,0.0945205465,-0.100000001,0.899999976,0.000340637
150,0.091780819,-0.100000001,0.899999976,0.000376389
151,0.089041099,-0.100000001,0.899999976,0.000417214
152,0.0863013715,-0.100000001,0.899999976,0.000461208
153,0.083561644,-0.100000001,0.899999976,0.000512781
154,0.0808219165,-0.100000001,0.899999976,0.000571023
155,0.078082189,-0.100000001,0.899999976,0.000635813
156,0.0753424689,-0.100000001,0.899999976,0.00071139
157,0.0726027414,-0.100000001,0.899999976,0.000795575
158,0.0698630139,-0.100000001,0.899999976,0.000891043
159,0.0671232864,-0.100000001,0.899999976,0.00100078
160,0.0643835589,-0.100000001,0.899999976,0.00111839
161,0.0616438352,-0.100000001,0.899999976,0.00125415
162,0.0589041114,-0.100000001,0.899999976,0.00139811
163,0.0561643839,-0.100000001,0.899999976,0.00153521
164,0.0534246564,-0.100000001,0.899999976,0.00173935
165,0.0506849326,-0.100000001,0.899999976,0.00182861
166,0.0479452051,-0.100000001,0.899999976,0.00203259
167,0.0452054776,-0.100000001,0.899999976,0.00216127
168,0.0424657539,-0.100000001,0.899999976,0.00216509
169,0.0397260264,-0.100000001,0.899999976,0.00247478
170,0.0369863026,-0.100000001,0.899999976,0.00268131
171,0.0342465751,-0.100000001,0.899999976,0.00288817
172,0.0315068476,-0.100000001,0.899999976,0.00296092
173,0.0287671238,-0.100000001,0.899999976,0.00316765
174,0.0260273982,-0.100000001,0.899999976,0.00337178
175,0.0232876707,-0.100000001,0.899999976,0.00347674
176,0.0205479451,-0.100000001,0.899999976,0.00358702
177,0.0178082194,-0.100000001,0.899999976,0.00363332
178,0.0150684929,-0.100000001,0.899999976,0.00260102
179,0.0123287672,-0.100000001,0.899999976,0.00108084
180,0.00958904065,-0.100000001,0.899999976,-0.000275759
181,0.00684931502,-0.100000001,0.899999976,-0.00155723
182,0.00410958892,-0.100000001,0.899999976,-0.00259136
183,0.00136986305,-0.100000001,0.899999976,-0.00348492
184,-0.00136986305,-0.100000001,0.899999976,-0.00411768
185,-0.00410958892,-0.100000001,0.899999976,-0.0045815
186,-0.00684931502,-0.100000001,0.899999976,-0.00491615
187,-0.00958904065,-0.100000001,0.899999976,-0.0049645
188,-0.0123287672,-0.100000001,0.899999976,-0.00497202
189,-0.0150684929,-0.100000001,0.899999976,-0.00471862
190,-0.0178082194,-0.100000001,0.899999976,-0.00432014
191,-0.0205479451,-0.100000001,0.899999976,-0.00365545
192,-0.0232876707,-0.100000001,0.899999976,-0.00295083
193,-0.0260273982,-0.100000001,0.899999976,-0.00174337
194,-0.0287671238,-0.100000001,0.899999976,-0.000387865
195,-0.0315068476,-0.100000001,0.899999976,0.00109716
196,-0.0342465751,-0.100000001,0.899999976,0.000874341
197,-0.0369863026,-0.100000001,0.899999976,-0.000145699
198,-0.0397260264,-0.100000001,0.899999976,-0.000823409
199,-0.0424657539,-0.100000001,0.899999976,-0.00131452
200,-0.0452054776,-0.100000001,0.899999976,-0.0015458
201,-0.0479452051,-0.100000001,0.899999976,-0.00163265
202,-0.0506849326,-0.100000001,0.899999976,-0.00134373
203,-0.0534246564,-0.100000001,0.899999976,-0.000909164
204,-0.0561643839,-0.100000001,0.899999976,-0.000211858
205,-0.0589041114,-0.100000001,0.899999976,0.000674502
206,-0.0616438352,-0.100000001,0.899999976,0.00176428
207,-0.0643835589,-0.100000001,0.899999976,0.00285275
208,-0.0671232864,-0.100000001,0.899999976,0.00225394
209,-0.0698630139,-0.100000001,0.899999976,0.00231218
210,-0.0726027414,-0.100000001,0.899999976,0.00209012
211,-0.0753424689,-0.100000001,0.899999976,0.00200055
212,-0.078082189,-0.100000001,0.899999976,0.0018794
213,-0.0808219165,-0.100000001,0.899999976,0.00178067
214,-0.083561644,-0.100000001,0.899999976,0.00166065
215,-0.0863013715,-0.100000001,0.899999976,0.00152034
216,-0.089041099,-0.100000001,0.899999976,0.00139617
217,-0.091780819,-0.100000001,0.899999976,0.00126513
218,-0.0945205465,-0.100000001,0.899999976,0.00114213
219,-0.097260274,-0.100000001,0.899999976,0.0010231
220,0.100000001,-0.097260274,0.899999976,0.000307655
221,0.100000001,-0.0945205465,0.899999976,0.000339862
222,0.100000001,-0.091780819,0.899999976,0.000374196
223,0.100000001,-0.089041099,0.899999976,0.000412494
224,0.100000001,-0.0863013715,0.899999976,0.000454127
225,0.100000001,-0.083561644,0.899999976,0.000500746
226,0.100000001,-0.0808219165,0.899999976,0.000555372
227,0.100000001,-0.078082189,0.899999976,0.000613149
228,0.100000001,-0.0753424689,0.899999976,0.000681589
229,0.100000001,-0.0726027414,0.899999976,0.000755453
230,0.100000001,-0.0698630139,0.899999976,0.000839879
231,0.100000001,-0.0671232864,0.899999976,0.000939459
232,0.100000001,-0.0643835589,0.899999976,0.00104515
233,0.100000001,-0.0616438352,0.899999976,0.00117433
234,0.100000001,-0.0589041114,0.899999976,0.00131482
235,0.100000001,-0.0561643839,0.899999976,0.00148232
236,0.100000001,-0.0534246564,0.899999976,0.00167044
237,0.100000001,-0.0506849326,0.899999976,0.00187206
238,0.100000001,-0.0479452051,0.899999976,0.00209086
239,0.100000001,-0.0452054776,0.899999976,0.00226246
240,0.100000001,-0.0424657539,0.899999976,0.00270637
241,0.100000001,-0.0397260264,0.899999976,0.00159695
242,0.100000001,-0.0369863026,0.899999976,0.000337381
243,0.100000001,-0.0342465751,0.899999976,-0.000778869
244,0.100000001,-0.0315068476,0.899999976,-0.00176515
245,0.100000001,-0.0287671238,0.899999976,-0.00253825
246,0.100000001,-0.0260273982,0.899999976,-0.00320026
247,0.100000001,-0.0232876707,0.899999976,-0.0036195
248,0.100000001,-0.0205479451,0.899999976,-0.00388308
249,0.100000001,-0.0178082194,0.899999976,-0.00394901
250,0.100000001,-0.0150684929,0.899999976,-0.00383775
251,0.100000001,-0.0123287672,0.899999976,-0.00351927
252,0.100000001,-0.00958904065,0.899999976,-0.00303536
253,0.100000001,-0.00684931502,0.899999976,-0.00234094
254,0.100000001,-0.00410958892,0.899999976,-0.00147994
255,0.100000001,-0.00136986305,0.899999976,-0.000490479
256,0.100000001,0.00136986305,0.899999976,0.000744361
257,0.100000001,0.00410958892,0.899999976,0.0019592
258,0.100000001,0.00684931502,0.899999976,0.00312552
259,0.100000001,0.00958904065,0.899999976,0.00282302
260,0.100000001,0.0123287672,0.899999976,0.00294231
261,0.100000001,0.0150684929,0.899999976,0.00318122
262,0.100000001,0.0178082194,0.899999976,0.00307413
263,0.100000001,0.0205479451,0.899999976,0.00166086
264,0.100000001,0.0232876707,0.899999976,0.000549824
265,0.100000001,0.0260273982,0.899999976,-0.000300566
266,0.100000001,0.0287671238,0.899999976,-0.00102022
267,0.100000001,0.0315068476,0.899999976,-0.001513
268,0.100000001,0.0342465751,0.899999976,-0.0018261
269,0.100000001,0.0369863026,0.899999976,-0.00190779
270,0.100000001,0.0397260264,0.899999976,-0.00183128
271,0.100000001,0.0424657539,0.899999976,-0.00147406
