, x , y , z , U3
0,-0.1,-0.1,0.9,0.00059559754276
1,-0.1,0.1,0.9,0.000618211605839
2,0.1,0.1,0.9,0.00020380324824
3,0.1,-0.1,0.9,0.000212836319064
4,-0.0972603,-0.1,0.9,0.000683178363784
5,-0.0945205,-0.1,0.9,0.000783677758292
6,-0.0917808,-0.1,0.9,0.000890316815256
7,-0.0890411,-0.1,0.9,0.00100773925237
8,-0.0863014,-0.1,0.9,0.00113212446057
9,-0.0835616,-0.1,0.9,0.00126975778326
10,-0.0808219,-0.1,0.9,0.00140426266085
11,-0.0780822,-0.1,0.9,0.00155535030799
12,-0.0753425,-0.1,0.9,0.00169253852791
13,-0.0726027,-0.1,0.9,0.00184478989532
14,-0.069863,-0.1,0.9,0.00195565965495
15,-0.0671233,-0.1,0.9,0.00205885697871
16,-0.0643836,-0.1,0.9,0.00212711459626
17,-0.0616438,-0.1,0.9,0.00219639274007
18,-0.0589041,-0.1,0.9,0.00224544840248
19,-0.0561644,-0.1,0.9,0.0022755044521
20,-0.0534247,-0.1,0.9,0.00227865175879
21,-0.0506849,-0.1,0.9,0.0023064482345
22,-0.0479452,-0.1,0.9,0.00230242139468
23,-0.0452055,-0.1,0.9,0.00231886727455
24,-0.0424658,-0.1,0.9,0.00219666336921
25,-0.039726,-0.1,0.9,0.00214440970791
26,-0.0369863,-0.1,0.9,0.00204337837508
27,-0.0342466,-0.1,0.9,0.00187801307985
28,-0.0315068,-0.1,0.9,0.00155914041339
29,-0.0287671,-0.1,0.9,0.00118615224084
30,-0.0260274,-0.1,0.9,0.000936461354365
31,-0.0232877,-0.1,0.9,0.000720969567747
32,-0.0205479,-0.1,0.9,0.000653194336195
33,-0.0178082,-0.1,0.9,0.000832826789334
34,-0.0150685,-0.1,0.9,0.00122137369108
35,-0.0123288,-0.1,0.9,0.00174262550114
36,-0.00958904,-0.1,0.9,0.00239606545452
37,-0.00684932,-0.1,0.9,0.00276266805086
38,-0.00410959,-0.1,0.9,0.00239560667832
39,-0.00136986,-0.1,0.9,0.00109190672615
40,0.00136986,-0.1,0.9,-8.7041750455e-05
41,0.00410959,-0.1,0.9,-0.00110088041012
42,0.00684932,-0.1,0.9,-0.00209254709688
43,0.00958904,-0.1,0.9,-0.00315034916908
44,0.0123288,-0.1,0.9,-0.00397089788973
45,0.0150685,-0.1,0.9,-0.00418238827335
46,0.0178082,-0.1,0.9,-0.00428164958846
47,0.0205479,-0.1,0.9,-0.00445238894168
48,0.0232877,-0.1,0.9,-0.00442827052648
49,0.0260274,-0.1,0.9,-0.00442467173647
50,0.0287671,-0.1,0.9,-0.00440390969927
51,0.0315068,-0.1,0.9,-0.0041978275392
52,0.0342466,-0.1,0.9,-0.00402658605468
53,0.0369863,-0.1,0.9,-0.00360020451463
54,0.039726,-0.1,0.9,-0.00313828488549
55,0.0424658,-0.1,0.9,-0.00241963325032
56,0.0452055,-0.1,0.9,-0.00177499359261
57,0.0479452,-0.1,0.9,-0.000779388250459
58,0.0506849,-0.1,0.9,0.00050533090534
59,0.0534247,-0.1,0.9,0.00183332173416
60,0.0561644,-0.1,0.9,0.00187351041562
61,0.0589041,-0.1,0.9,0.00155151879717
62,0.0616438,-0.1,0.9,0.00122004124823
63,0.0643836,-0.1,0.9,0.00102155044882
64,0.0671233,-0.1,0.9,0.000858268086659
65,0.069863,-0.1,0.9,0.000730196190251
66,0.0726027,-0.1,0.9,0.000623078999
67,0.0753425,-0.1,0.9,0.000541062916456
