,x,y,z,U3
0,-0.100000001,-0.100000001,0.899999976,0.000403634
1,-0.100000001,0.100000001,0.899999976,0.000274335
2,0.100000001,0.100000001,0.899999976,0.000221338
3,0.100000001,-0.100000001,0.899999976,0.000801768
4,-0.100000001,-0.097260274,0.899999976,0.000448823
5,-0.100000001,-0.0945205465,0.899999976,0.000498427
6,-0.100000001,-0.091780819,0.899999976,0.000551682
7,-0.100000001,-0.089041099,0.899999976,0.000608234
8,-0.100000001,-0.0863013715,0.899999976,0.000667344
9,-0.100000001,-0.083561644,0.899999976,0.000734956
10,-0.100000001,-0.0808219165,0.899999976,0.000797024
11,-0.100000001,-0.078082189,0.899999976,0.000869613
12,-0.100000001,-0.0753424689,0.899999976,0.000939322
13,-0.100000001,-0.0726027414,0.899999976,0.00100847
14,-0.100000001,-0.0698630139,0.899999976,0.00107098
15,-0.100000001,-0.0671232864,0.899999976,0.00114885
16,-0.100000001,-0.0643835589,0.899999976,0.00120682
17,-0.100000001,-0.0616438352,0.899999976,0.00126595
18,-0.100000001,-0.0589041114,0.899999976,0.00131602
19,-0.100000001,-0.0561643839,0.899999976,0.00135952
20,-0.100000001,-0.0534246564,0.899999976,0.00139659
21,-0.100000001,-0.0506849326,0.899999976,0.00142424
22,-0.100000001,-0.0479452051,0.899999976,0.00145643
23,-0.100000001,-0.0452054776,0.899999976,0.0014672
24,-0.100000001,-0.0424657539,0.899999976,0.00148801
25,-0.100000001,-0.0397260264,0.899999976,0.00150361
26,-0.100000001,-0.0369863026,0.899999976,0.00152644
27,-0.100000001,-0.0342465751,0.899999976,0.00153853
28,-0.100000001,-0.0315068476,0.899999976,0.00158459
29,-0.100000001,-0.0287671238,0.899999976,0.00160132
30,-0.100000001,-0.0260273982,0.899999976,0.00166078
31,-0.100000001,-0.0232876707,0.899999976,0.00172493
32,-0.100000001,-0.0205479451,0.899999976,0.00180021
33,-0.100000001,-0.0178082194,0.899999976,0.00175388
34,-0.100000001,-0.0150684929,0.899999976,0.00196144
35,-0.100000001,-0.0123287672,0.899999976,0.00207218
36,-0.100000001,-0.00958904065,0.899999976,0.00206116
37,-0.100000001,-0.00684931502,0.899999976,0.00212467
38,-0.100000001,-0.00410958892,0.899999976,0.00210223
39,-0.100000001,-0.00136986305,0.899999976,0.00216873
40,-0.100000001,0.00136986305,0.899999976,0.00220848
41,-0.100000001,0.00410958892,0.899999976,0.00219312
42,-0.100000001,0.00684931502,0.899999976,0.0020855
43,-0.100000001,0.00958904065,0.899999976,0.00206264
44,-0.100000001,0.0123287672,0.899999976,0.00205977
45,-0.100000001,0.0150684929,0.899999976,0.00210025
46,-0.100000001,0.0178082194,0.899999976,0.00220228
47,-0.100000001,0.0205479451,0.899999976,0.00218304
48,-0.100000001,0.0232876707,0.899999976,0.000509157
49,-0.100000001,0.0260273982,0.899999976,-0.000958652
50,-0.100000001,0.0287671238,0.899999976,-0.00203724
51,-0.100000001,0.0315068476,0.899999976,-0.00312735
52,-0.100000001,0.0342465751,0.899999976,-0.00393951
53,-0.100000001,0.0369863026,0.899999976,-0.00449175
54,-0.100000001,0.0397260264,0.899999976,-0.00488783
55,-0.100000001,0.0424657539,0.899999976,-0.00506612
56,-0.100000001,0.0452054776,0.899999976,-0.00506811
57,-0.100000001,0.0479452051,0.899999976,-0.00487251
58,-0.100000001,0.0506849326,0.899999976,-0.00449928
59,-0.100000001,0.0534246564,0.899999976,-0.00393475
60,-0.100000001,0.0561643839,0.899999976,-0.00316872
61,-0.100000001,0.0589041114,0.899999976,-0.0022561
62,-0.100000001,0.0616438352,0.899999976,-0.00106976
63,-0.100000001,0.0643835589,0.899999976,0.000121374
64,-0.100000001,0.0671232864,0.899999976,0.00160826
65,-0.100000001,0.0698630139,0.899999976,0.00115225
66,-0.100000001,0.0726027414,0.899999976,0.00106523
