, x , y , z , U3
0,-0.1,-0.1,0.9,0.000350248299555
1,-0.1,0.1,0.9,0.000160898595579
2,0.1,0.1,0.9,0.00016807953813
3,0.1,-0.1,0.9,0.000179128109845
4,-0.0972603,-0.1,0.9,0.000386266404785
5,-0.0945205,-0.1,0.9,0.00042570207058
6,-0.0917808,-0.1,0.9,0.000463337964818
7,-0.0890411,-0.1,0.9,0.00050472403981
8,-0.0863014,-0.1,0.9,0.000543712019278
9,-0.0835616,-0.1,0.9,0.000584972359051
10,-0.0808219,-0.1,0.9,0.000624445130346
11,-0.0780822,-0.1,0.9,0.000665902712856
12,-0.0753425,-0.1,0.9,0.000704718439948
13,-0.0726027,-0.1,0.9,0.000744081146753
14,-0.069863,-0.1,0.9,0.000786082631743
15,-0.0671233,-0.1,0.9,0.000827865219208
16,-0.0643836,-0.1,0.9,0.000875925410097
17,-0.0616438,-0.1,0.9,0.00092715537177
18,-0.0589041,-0.1,0.9,0.000981194300887
19,-0.0561644,-0.1,0.9,0.00104069364474
20,-0.0534247,-0.1,0.9,0.00110839724946
21,-0.0506849,-0.1,0.9,0.00118013177132
22,-0.0479452,-0.1,0.9,0.00126798262094
23,-0.0452055,-0.1,0.9,0.00137180085689
24,-0.0424658,-0.1,0.9,0.00148167246998
25,-0.039726,-0.1,0.9,0.00160268936122
26,-0.0369863,-0.1,0.9,0.00173530045013
27,-0.0342466,-0.1,0.9,0.0018932458621
28,-0.0315068,-0.1,0.9,0.00207721252263
29,-0.0287671,-0.1,0.9,0.0022868636295
30,-0.0260274,-0.1,0.9,0.00258184163709
31,-0.0232877,-0.1,0.9,0.00270560790103
32,-0.0205479,-0.1,0.9,0.00240850192749
33,-0.0178082,-0.1,0.9,0.00148504499929
34,-0.0150685,-0.1,0.9,0.000697890021926
35,-0.0123288,-0.1,0.9,9.51536952533e-05
36,-0.00958904,-0.1,0.9,-0.000349571504013
37,-0.00684932,-0.1,0.9,-0.000680608701907
38,-0.00410959,-0.1,0.9,-0.000951996374719
39,-0.00136986,-0.1,0.9,-0.00108059784998
40,0.00136986,-0.1,0.9,-0.00112851653316
41,0.00410959,-0.1,0.9,-0.00103025299438
42,0.00684932,-0.1,0.9,-0.000843083365932
43,0.00958904,-0.1,0.9,-0.000498089315495
44,0.0123288,-0.1,0.9,-4.80518190142e-05
45,0.0150685,-0.1,0.9,0.000563352617633
46,0.0178082,-0.1,0.9,0.00124934493853
47,0.0205479,-0.1,0.9,0.00220390532406
48,0.0232877,-0.1,0.9,0.00243503660068
49,0.0260274,-0.1,0.9,0.00233753937857
50,0.0287671,-0.1,0.9,0.00195414508504
51,0.0315068,-0.1,0.9,0.00177157298843
52,0.0342466,-0.1,0.9,0.00156177454609
53,0.0369863,-0.1,0.9,0.00142916444028
54,0.039726,-0.1,0.9,0.00129856971186
55,0.0424658,-0.1,0.9,0.00120177951241
56,0.0452055,-0.1,0.9,0.00111758538347
57,0.0479452,-0.1,0.9,0.00104470177849
58,0.0506849,-0.1,0.9,0.000982227539002
59,0.0534247,-0.1,0.9,0.000920919866442
60,0.0561644,-0.1,0.9,0.000865918458116
61,0.0589041,-0.1,0.9,0.000806573332161
62,0.0616438,-0.1,0.9,0.000753624580528
63,0.0643836,-0.1,0.9,0.000700193626694
64,0.0671233,-0.1,0.9,0.000648910536734
65,0.069863,-0.1,0.9,0.000596694290542
66,0.0726027,-0.1,0.9,0.000546611663565
67,0.0753425,-0.1,0.9,0.000495811452821
68,0.0780822,-0.1,0.9,0.000449580146829
69,0.0808219,-0.1,0.9,0.000403783170307
70,0.0835616,-0.1,0.9,0.000362195289967
71,0.0863014,-0.1,0.9,0.000324435336812
72,0.0890411,-0.1,0.9,0.000286930741779
73,0.0917808,-0.1,0.9,0.000258208758132
74,0.0945205,-0.1,0.9,0.000226644377766
75,0.0972603,-0.1,0.9,0.000202777753168
76,-0.1,0.0972603,0.9,0.000184432061552
77,-0.1,0.0945205,0.9,0.000211222475273
78,-0.1,0.0917808,0.9,0.0002416321149
79,-0.1,0.0890411,0.9,0.000277878437882
80,-0.1,0.0863014,0.9,0.000314510277661
81,-0.1,0.0835616,0.9,0.00035927055779
82,-0.1,0.0808219,0.9,0.000405555443491
83,-0.1,0.0780822,0.9,0.000457419002188
84,-0.1,0.0753425,0.9,0.000512524729812
85,-0.1,0.0726027,0.9,0.000570091170541
86,-0.1,0.069863,0.9,0.00063101550324
87,-0.1,0.0671233,0.9,0.000693424180076
88,-0.1,0.0643836,0.9,0.000757762494878
89,-0.1,0.0616438,0.9,0.000823204957386
90,-0.1,0.0589041,0.9,0.000887092128215
91,-0.1,0.0561644,0.9,0.000952672596029
92,-0.1,0.0534247,0.9,0.001015731917
93,-0.1,0.0506849,0.9,0.00108810034623
94,-0.1,0.0479452,0.9,0.0011666359096
95,-0.1,0.0452055,0.9,0.00124425868248
96,-0.1,0.0424658,0.9,0.00133173933937
97,-0.1,0.039726,0.9,0.00142477017773
98,-0.1,0.0369863,0.9,0.00153943186736
99,-0.1,0.0342466,0.9,0.00168023075097
100,-0.1,0.0315068,0.9,0.00188422771685
101,-0.1,0.0287671,0.9,0.00213821480032
102,-0.1,0.0260274,0.9,0.00235039847226
103,-0.1,0.0232877,0.9,0.00233816859608
104,-0.1,0.0205479,0.9,0.00144286561565
105,-0.1,0.0178082,0.9,0.000460106104376
106,-0.1,0.0150685,0.9,-0.000464717421206
107,-0.1,0.0123288,0.9,-0.00116401139542
108,-0.1,0.00958904,0.9,-0.00173888853367
109,-0.1,0.00684932,0.9,-0.00232224797458
110,-0.1,0.00410959,0.9,-0.0028479525224
111,-0.1,0.00136986,0.9,-0.00337649004467
112,-0.1,-0.00136986,0.9,-0.00332611137978
113,-0.1,-0.00410959,0.9,-0.00328476665657
114,-0.1,-0.00684932,0.9,-0.00344820790205
115,-0.1,-0.00958904,0.9,-0.00348623978604
116,-0.1,-0.0123288,0.9,-0.0031815094519
117,-0.1,-0.0150685,0.9,-0.00257382600846
118,-0.1,-0.0178082,0.9,-0.00173545104674
119,-0.1,-0.0205479,0.9,-0.000617781471145
120,-0.1,-0.0232877,0.9,0.000758760742234
121,-0.1,-0.0260274,0.9,0.00197832689348
122,-0.1,-0.0287671,0.9,0.0027688942025
123,-0.1,-0.0315068,0.9,0.00295450155583
124,-0.1,-0.0342466,0.9,0.00286715308137
125,-0.1,-0.0369863,0.9,0.00269941054371
126,-0.1,-0.039726,0.9,0.00257845865282
127,-0.1,-0.0424658,0.9,0.0024776844719
128,-0.1,-0.0452055,0.9,0.00239104218747
129,-0.1,-0.0479452,0.9,0.00231895447537
130,-0.1,-0.0506849,0.9,0.0022556108141
131,-0.1,-0.0534247,0.9,0.00216130652782
132,-0.1,-0.0561644,0.9,0.00206895995001
133,-0.1,-0.0589041,0.9,0.00197677899114
134,-0.1,-0.0616438,0.9,0.0018745648799
135,-0.1,-0.0643836,0.9,0.00175309378169
136,-0.1,-0.0671233,0.9,0.00161334544835
137,-0.1,-0.069863,0.9,0.00147744497878
138,-0.1,-0.0726027,0.9,0.00133844260172
139,-0.1,-0.0753425,0.9,0.00120143091967
140,-0.1,-0.0780822,0.9,0.00107006676518
141,-0.1,-0.0808219,0.9,0.000943880565593
142,-0.1,-0.0835616,0.9,0.000832182841098
143,-0.1,-0.0863014,0.9,0.000726478055855
144,-0.1,-0.0890411,0.9,0.000633071092635
