, x , y , z , U3
0,-0.1,-0.1,0.9,0.000332261258953
1,-0.1,0.1,0.9,0.000582642079919
2,0.1,0.1,0.9,0.000252268735752
3,0.1,-0.1,0.9,0.00024406484356
4,-0.1,-0.0972603,0.9,0.000380247651218
5,-0.1,-0.0945205,0.9,0.000438572562665
6,-0.1,-0.0917808,0.9,0.000496348747544
7,-0.1,-0.0890411,0.9,0.000567378834431
8,-0.1,-0.0863014,0.9,0.000638774397786
9,-0.1,-0.0835616,0.9,0.000722242930032
10,-0.1,-0.0808219,0.9,0.000803916533805
11,-0.1,-0.0780822,0.9,0.000897450078788
12,-0.1,-0.0753425,0.9,0.000983837083403
13,-0.1,-0.0726027,0.9,0.00108331543285
14,-0.1,-0.069863,0.9,0.0011701361743
15,-0.1,-0.0671233,0.9,0.00126124216984
16,-0.1,-0.0643836,0.9,0.00134724311626
17,-0.1,-0.0616438,0.9,0.00141039027757
18,-0.1,-0.0589041,0.9,0.00149354198571
19,-0.1,-0.0561644,0.9,0.00153100469699
20,-0.1,-0.0534247,0.9,0.00157486243963
21,-0.1,-0.0506849,0.9,0.0016132909139
22,-0.1,-0.0479452,0.9,0.00163359800409
23,-0.1,-0.0452055,0.9,0.00164671187618
24,-0.1,-0.0424658,0.9,0.0016581405931
25,-0.1,-0.039726,0.9,0.00165581177484
26,-0.1,-0.0369863,0.9,0.00162784709542
27,-0.1,-0.0342466,0.9,0.00163067574705
28,-0.1,-0.0315068,0.9,0.00164668670952
29,-0.1,-0.0287671,0.9,0.00169494630372
30,-0.1,-0.0260274,0.9,0.00175569673357
31,-0.1,-0.0232877,0.9,0.00186212741788
32,-0.1,-0.0205479,0.9,0.00197716242764
33,-0.1,-0.0178082,0.9,0.00215259578838
34,-0.1,-0.0150685,0.9,0.00237799642368
35,-0.1,-0.0123288,0.9,0.00244627038649
36,-0.1,-0.00958904,0.9,0.00115923467752
37,-0.1,-0.00684932,0.9,8.03735304299e-05
38,-0.1,-0.00410959,0.9,-0.000789136996732
39,-0.1,-0.00136986,0.9,-0.00142115779234
40,-0.1,0.00136986,0.9,-0.00190794628946
41,-0.1,0.00410959,0.9,-0.00220783837398
42,-0.1,0.00684932,0.9,-0.00230749183933
43,-0.1,0.00958904,0.9,-0.00220753880113
44,-0.1,0.0123288,0.9,-0.00191219433141
45,-0.1,0.0150685,0.9,-0.00140310142294
46,-0.1,0.0178082,0.9,-0.000625393640846
47,-0.1,0.0205479,0.9,0.000312004608486
48,-0.1,0.0232877,0.9,0.0015492439184
49,-0.1,0.0260274,0.9,0.00288895604968
50,-0.1,0.0287671,0.9,0.00325000873389
51,-0.1,0.0315068,0.9,0.00308881279012
52,-0.1,0.0342466,0.9,0.00300182362625
53,-0.1,0.0369863,0.9,0.00284695345974
54,-0.1,0.039726,0.9,0.00322841783521
55,-0.1,0.0424658,0.9,0.00244806878677
56,-0.1,0.0452055,0.9,0.00172746315551
57,-0.1,0.0479452,0.9,0.00123173963849
58,-0.1,0.0506849,0.9,0.000872868915959
59,-0.1,0.0534247,0.9,0.000725543757394
60,-0.1,0.0561644,0.9,0.00071011039106
61,-0.1,0.0589041,0.9,0.000884060023829
62,-0.1,0.0616438,0.9,0.00121381883765
63,-0.1,0.0643836,0.9,0.00177018396327
64,-0.1,0.0671233,0.9,0.00251501935096
65,-0.1,0.069863,0.9,0.00210726365998
66,-0.1,0.0726027,0.9,0.00193015516625
67,-0.1,0.0753425,0.9,0.00181328057997
68,-0.1,0.0780822,0.9,0.00161717774237
69,-0.1,0.0808219,0.9,0.00146125464221
70,-0.1,0.0835616,0.9,0.00130151275219
71,-0.1,0.0863014,0.9,0.00114771708696
72,-0.1,0.0890411,0.9,0.00100898272244
73,-0.1,0.0917808,0.9,0.000883291603373
74,-0.1,0.0945205,0.9,0.000770904527178
75,-0.1,0.0972603,0.9,0.00067224044089
