,x,y,z,U3
0,-0.100000001,-0.100000001,0.899999976,7.03728e-05
1,-0.100000001,0.100000001,0.899999976,0.000234722
2,0.100000001,0.100000001,0.899999976,4.47845e-05
3,0.100000001,-0.100000001,0.899999976,0.000135629
4,-0.100000001,-0.097260274,0.899999976,7.63547e-05
5,-0.100000001,-0.0945205465,0.899999976,8.27136e-05
6,-0.100000001,-0.091780819,0.899999976,9.0126e-05
7,-0.100000001,-0.089041099,0.899999976,9.78677e-05
8,-0.100000001,-0.0863013715,0.899999976,0.0001065
9,-0.100000001,-0.083561644,0.899999976,0.000116333
10,-0.100000001,-0.0808219165,0.899999976,0.000127282
11,-0.100000001,-0.078082189,0.899999976,0.000140163
12,-0.100000001,-0.0753424689,0.899999976,0.000154841
13,-0.100000001,-0.0726027414,0.899999976,0.000173316
14,-0.100000001,-0.0698630139,0.899999976,0.000193066
15,-0.100000001,-0.0671232864,0.899999976,0.000218066
16,-0.100000001,-0.0643835589,0.899999976,0.000246965
17,-0.100000001,-0.0616438352,0.899999976,0.000281559
18,-0.100000001,-0.0589041114,0.899999976,0.000321337
19,-0.100000001,-0.0561643839,0.899999976,0.000368348
20,-0.100000001,-0.0534246564,0.899999976,0.000419821
21,-0.100000001,-0.0506849326,0.899999976,0.000480877
22,-0.100000001,-0.0479452051,0.899999976,0.000545787
23,-0.100000001,-0.0452054776,0.899999976,0.000620123
24,-0.100000001,-0.0424657539,0.899999976,0.000702227
25,-0.100000001,-0.0397260264,0.899999976,0.000788591
26,-0.100000001,-0.0369863026,0.899999976,0.000883956
27,-0.100000001,-0.0342465751,0.899999976,0.000984492
28,-0.100000001,-0.0315068476,0.899999976,0.00109351
29,-0.100000001,-0.0287671238,0.899999976,0.00119912
30,-0.100000001,-0.0260273982,0.899999976,0.00131024
31,-0.100000001,-0.0232876707,0.899999976,0.00141673
32,-0.100000001,-0.0205479451,0.899999976,0.00150363
33,-0.100000001,-0.0178082194,0.899999976,0.00151161
34,-0.100000001,-0.0150684929,0.899999976,0.00174068
35,-0.100000001,-0.0123287672,0.899999976,0.00185728
36,-0.100000001,-0.00958904065,0.899999976,0.00186129
